GEOID,Census_Tracts_with_airbnb,log_BART_dist,coastal_tracts_dummy,log_CBD_dist,percent_bachelors_degree,percent_unempl,percent_foreign_born,percent_bpl,percent_non_white,log_MHI,log_median_rent,log_median_house_price,rental_units,Vacant_rental,rent_burdened,rent_overburdened,rent_hourly_wage,percent_airbnb(all_rentals),percent_airbnb(active_rentals)
6075021800,Census Tract 218,2.399989375,0,4.176980378,74.3,3.3,16.2,0,21.8,11.72517792,7.609862201,13.92230005,64,0,41.90231362,11.43958869,27.03497,45.2991453,45.2991453
6075022600,Census Tract 226,3.96013944,0,4.182295853,81.1,3.6,18.9,0,34.3,12.08319855,7.973155433,13.81810718,87,5,25,8.71559633,27.03497,24.34782609,25.45454545
6075022702,Census Tract 227.02,3.651672517,0,3.900628431,74.5,1.2,20.8,3,23.8,12.00844454,7.703459048,13.48672867,79,6,17.33128834,7.208588957,27.03497,38.75968992,40.6504065
6075022704,Census Tract 227.04,3.358512642,0,3.748235475,80.3,6.3,20.1,1.1,26.8,11.81099837,7.725771442,13.69830236,161,14,30.87855297,12.66149871,27.03497,30.3030303,32.25806452
6075022801,Census Tract 228.01,2.554651773,0,3.456398078,52.4,5.5,31.5,6.8,47.6,11.6003959,7.500529485,13.6249552,76,0,42.21635884,20.49252419,27.03497,48.29931973,48.29931973
6075022802,Census Tract 228.02,3.081373412,0,3.686522543,38.1,1.5,30.5,15.8,43.8,10.97838758,7.11395611,13.61779106,51,0,45.66596195,23.04439746,27.03497,40.69767442,40.69767442
6075022803,Census Tract 228.03,2.411535211,0,3.664216384,46.8,6.8,39.1,10.7,40.9,11.47294686,7.36264527,13.56435326,79,0,28.44990548,13.32703214,27.03497,51.53374233,51.53374233
6075022901,Census Tract 229.01,2.010228627,0,3.805112211,34.9,10,46.4,22.2,45.1,11.09909043,7.380879036,13.49323704,141,16,42.1875,17.09558824,27.03497,25.3968254,27.74566474
6075022902,Census Tract 229.02,2.562195161,0,3.844688863,50.8,3.7,23.8,8.4,35.5,11.48494771,7.410347098,13.28141631,93,5,36.30289532,23.83073497,27.03497,31.61764706,32.82442748
6075022903,Census Tract 229.03,2.970042684,0,3.897106756,42.5,3.7,33.5,7.4,54,11.3224427,7.395721609,13.14529835,79,0,40,19.54198473,27.03497,34.16666667,34.16666667
6075023001,Census Tract 230.01,3.660093806,0,4.332880439,20.1,6.9,58,17.9,88.9,10.98104643,7.052721049,12.9666448,86,0,65.86538462,44.47115385,27.03497,8.510638298,8.510638298
6075023003,Census Tract 230.03,3.882142658,0,4.433416754,28.8,6.5,39.8,12.9,85.7,11.30920457,7.428927195,12.76568843,54,0,44.23791822,34.20074349,27.03497,18.18181818,18.18181818
6075023102,Census Tract 231.02,4.125084633,0,4.52749033,17.4,12.8,15.5,40.3,93.4,10.35564539,6.329720906,13.23426247,36,23,54.04089581,16.94255112,27.03497,21.73913043,43.47826087
6075023103,Census Tract 231.03,4.297515922,0,4.613227898,14,8.3,9.1,36.3,94.1,9.884202791,6.12249281,13.12615618,90,24,43.09109519,16.99078813,27.03497,4.255319149,5.714285714
6075023200,Census Tract 232,4.183089951,0,4.598724924,15.8,9.8,28.1,29.5,79.5,10.65045982,7.021083964,13.13902382,95,0,65.53030303,53.78787879,27.03497,12.03703704,12.03703704
6075023300,Census Tract 233,4.008423495,0,4.53396177,25.5,7.8,68.3,14.1,86.7,11.08361838,6.744059186,13.65944137,151,34,67.61904762,32.38095238,27.03497,2.580645161,3.305785124
6075023400,Census Tract 234,4.214906846,0,4.647156281,12.6,9.6,37.8,24.6,90.9,10.44767058,6.50578406,13.76115996,165,30,51.68316832,18.41584158,27.03497,7.82122905,9.395973154
6075025100,Census Tract 251,3.102577897,0,4.084398123,62.7,5.4,22.7,3.7,35.5,11.46327293,7.540621529,13.61327197,40,30,39.94413408,25.41899441,27.03497,63.96396396,87.65432099
6075025200,Census Tract 252,2.773422767,0,4.033365834,66.4,10.2,14.6,6.4,26.4,11.75985585,7.609366538,13.61730349,155,0,25.12437811,14.05472637,27.03497,44.64285714,44.64285714
6075025300,Census Tract 253,2.70236958,0,4.00872997,61.1,0.8,28.1,10.4,38.7,11.44998567,7.328437353,13.6248342,183,14,41.68912848,17.61006289,27.03497,30.15267176,31.85483871
6075025401,Census Tract 254.01,3.098050822,0,4.169074961,48.8,6.4,29.9,2.4,54,11.39032836,7.258412151,13.48269164,159,0,45.87020649,12.53687316,27.03497,23.55769231,23.55769231
6075025402,Census Tract 254.02,3.299086099,0,4.214753573,60,3.5,34.1,1.9,42.3,11.83298518,7.749753406,13.44459179,23,0,42.40506329,5.696202532,27.03497,62.29508197,62.29508197
6075025403,Census Tract 254.03,3.068713753,0,4.262760204,30.5,9.5,45.1,7.7,63.7,11.20039043,7.118826249,13.29126191,56,0,50.59920107,25.69906791,27.03497,42.26804124,42.26804124
6075025500,Census Tract 255,2.275371862,0,4.427395714,35.5,4.6,42.3,5.1,64.7,11.43188893,7.602900462,13.31940933,15,0,49.79423868,38.40877915,27.03497,80.51948052,80.51948052
6075025600,Census Tract 256,2.989665182,0,4.370670642,28.3,4.9,52.4,1.6,72.7,11.20438741,7.059617628,13.36578003,117,0,48.17351598,22.60273973,27.03497,17.0212766,17.0212766
6075025701,Census Tract 257.01,3.56114959,0,4.333663611,24.3,3,50,9.5,82.3,11.27350008,7.603897969,13.32954014,41,0,54.16666667,23.52941176,27.03497,19.60784314,19.60784314
6075025702,Census Tract 257.02,3.795888195,0,4.434498424,15.9,3.7,65.9,10.7,88.2,11.015937,7.300472814,13.40573618,125,22,57.04225352,20.07042254,27.03497,11.34751773,13.44537815
6075025800,Census Tract 258,4.001236152,0,4.566306972,28.1,6.1,53.1,23,67.6,10.93756132,7.077498054,13.30017478,24,0,68.75,38.88888889,27.03497,11.11111111,11.11111111
6075025900,Census Tract 259,3.692751368,0,4.492987541,36.7,5.9,40.3,5.8,67.8,11.37582199,7.511524648,13.35283998,9,0,56.71296296,29.16666667,27.03497,62.5,62.5
6075026001,Census Tract 260.01,2.751335462,0,4.487270747,19,4.8,52.4,13,71.5,11.01761223,7.250635512,13.25846646,148,57,62.12338594,42.89813486,27.03497,14.45086705,21.55172414
6075026002,Census Tract 260.02,2.817351633,0,4.425151761,30.8,4.3,49.4,2,61.8,11.3393218,7.476472381,13.36389679,48,0,54.62184874,9.663865546,27.03497,27.27272727,27.27272727
6075026003,Census Tract 260.03,3.147937416,0,4.54666637,21.2,7.4,55.8,2.6,66.5,10.99862715,7.428333194,13.3574355,51,0,66.79841897,36.56126482,27.03497,21.53846154,21.53846154
6075026004,Census Tract 260.04,2.961896285,0,4.594285137,26.9,6.6,57.6,6.2,68.5,11.09531692,7.381501895,13.34037378,31,31,54.46428571,33.03571429,27.03497,27.90697674,100
6075026100,Census Tract 261,1.965659316,0,4.601092886,26.9,4.3,61.3,7.5,82.2,11.04535088,7.250635512,13.31281843,13,0,57.44680851,35.83426652,27.03497,40.90909091,40.90909091
6075026200,Census Tract 262,2.989239839,0,4.776087329,25.6,7.9,55.7,6.3,85,11.22604307,7.118016204,13.26784804,97,9,56.94227769,22.93291732,27.03497,13.39285714,14.5631068
6075026301,Census Tract 263.01,2.859129269,0,4.669888607,29,5.3,56.3,10.7,71.6,10.94254444,7.214504414,13.30701555,21,0,51.75292154,19.86644407,27.03497,27.5862069,27.5862069
6075026302,Census Tract 263.02,3.426883387,0,4.676831775,29.1,6.3,53,5.5,78.7,11.19362888,7.317212408,13.1131208,15,7,42.5170068,17.68707483,27.03497,40,55.55555556
6075026303,Census Tract 263.03,3.000831623,0,4.744499308,16.2,7.8,56.8,11.2,81.5,11.22652257,7.440146681,13.27559935,105,0,50.49115914,38.50687623,27.03497,9.482758621,9.482758621
6075026401,Census Tract 264.01,3.876244826,0,4.654221937,13.8,9.5,57.1,11.5,91.8,10.73965224,6.933423026,13.20799046,22,0,69.91150442,46.60766962,27.03497,18.51851852,18.51851852
6075026402,Census Tract 264.02,4.027952577,0,4.638247916,29.1,4.8,46.4,4.4,88.3,11.29470726,7.431299675,12.99088701,28,0,50.53475936,21.39037433,27.03497,15.15151515,15.15151515
6075026403,Census Tract 264.03,4.026194277,0,4.701298388,21.8,8,61.7,13.5,83,10.82719074,7.109062136,13.72940786,128,42,51.74672489,29.03930131,27.03497,1.538461538,2.272727273
6075026404,Census Tract 264.04,3.877099232,0,4.703599226,11.3,10.4,52.1,10.7,86.7,10.64280241,6.97354302,13.84662155,32,0,65.97014925,40.89552239,27.03497,8.571428571,8.571428571
6075030101,Census Tract 301.01,4.171660582,0,4.162227337,70.1,4.2,21.4,0.8,34.8,11.27810146,7.428927195,12.42037725,83,30,47.17232202,15.16966068,27.03497,25.89285714,35.36585366
6075030102,Census Tract 301.02,4.005420505,0,4.159453903,82.9,2.3,20.2,0,29.6,11.61216428,7.583756301,13.67613354,160,49,29.20662598,14.12380122,27.03497,19.19191919,25.5033557
6013301000,Census Tract 3010,6.231479354,1,6.975805017,19.1,4.5,10.4,5.5,22.3,10.83549414,7.244941546,13.80657072,321,0,34.80825959,19.1740413,9.351841,0.925925926,0.925925926
6075030201,Census Tract 302.01,4.369210779,0,4.459330916,72.8,4.5,28,2.4,45.7,11.40557408,7.437206367,12.28442161,83,60,24.67353952,11.82130584,27.03497,15.30612245,39.47368421
6075030202,Census Tract 302.02,4.278956919,0,4.335618263,71.4,2.5,26.5,1,44.5,11.47778522,7.454141078,12.39338174,45,17,28.3030303,10.66666667,27.03497,43.75,55.55555556
6013302008,Census Tract 3020.08,6.101124964,0,6.895858065,19.7,7.7,22.6,10,38,11.38203059,7.238496841,12.63068657,42,0,44.8767834,8.949416342,9.351841,2.325581395,2.325581395
6013302009,Census Tract 3020.09,5.79148089,0,6.759316579,27.8,5.6,26,10.3,68.1,11.47362315,7.559038255,13.80626798,35,35,47.39281576,35.80533024,9.351841,7.894736842,100
6013302010,Census Tract 3020.10,5.860197271,0,6.794768117,20.3,4,11.5,2.5,32.3,11.56299101,7.593374193,13.71734631,103,39,51.14942529,33.33333333,9.351841,1.904761905,3.03030303
6075030301,Census Tract 303.01,4.205767255,0,4.41632016,67.1,0.8,34.5,4.3,53.3,11.60523114,7.51479976,12.90271372,194,0,44.66209598,22.42899119,27.03497,17.09401709,17.09401709
6075030302,Census Tract 303.02,4.139573068,0,4.497605026,67.7,4.6,37.3,3,55.8,11.79371131,7.632401127,12.69403898,14,0,37.77777778,32.6984127,27.03497,44,44
6013303103,Census Tract 3031.03,6.151011191,0,6.875309502,22.7,6.2,17.4,5.7,33.8,11.32272092,7.451241685,12.86462838,141,0,53.44452502,24.00290065,9.351841,1.398601399,1.398601399
6013303201,Census Tract 3032.01,5.782964558,0,6.721105348,24.9,4.9,22.6,9.3,50.4,11.31975325,7.627057417,13.05279891,152,0,62.66907124,26.871055,9.351841,1.935483871,1.935483871
6013303203,Census Tract 3032.03,5.893240863,0,6.770887009,39.2,2.5,10.1,6.5,31.7,11.58676126,7.651120176,12.86307438,64,64,62.43386243,39.15343915,9.351841,1.538461538,100
6013303204,Census Tract 3032.04,6.010454151,0,6.800694664,19,5.5,20.6,5.1,30.7,11.02760513,7.468513271,13.89727486,31,0,76.21832359,26.31578947,9.351841,3.125,3.125
6013303205,Census Tract 3032.05,6.062586465,0,6.804154549,29.3,1.8,11.8,0,13,11.39496366,7.635303886,13.05729138,164,0,43.23607427,10.61007958,9.351841,0.606060606,0.606060606
6075030400,Census Tract 304,3.958137586,0,4.480053577,59.8,3.6,36.2,2.9,50.2,11.91986282,7.340186835,12.7556381,80,0,39.48598131,15.42056075,27.03497,22.33009709,22.33009709
6013304001,Census Tract 3040.01,5.954357177,0,6.727829189,37.9,4.7,12.2,5.2,29.2,11.62401951,7.816416984,12.97641232,44,0,53.31491713,46.68508287,9.351841,4.347826087,4.347826087
6013304003,Census Tract 3040.03,6.397800293,0,6.987011231,29.7,6.1,9.6,11.2,16.6,11.22213189,7.644919345,12.72605621,181,2,33,6.4,9.351841,0.549450549,0.555555556
6013304004,Census Tract 3040.04,6.338531204,0,6.950767862,33.4,4.3,4.1,1.5,15.8,11.63049514,7.563200592,13.64282245,327,0,32.28699552,0,9.351841,0.304878049,0.304878049
6013304005,Census Tract 3040.05,6.331168324,0,6.967489763,26,4,10.2,5.2,23.3,11.62749445,7.673223121,12.23611677,81,13,38.02281369,12.16730038,9.351841,2.409638554,2.857142857
6075030500,Census Tract 305,3.747311307,0,4.166607069,53.3,3.3,25.8,1.9,47.4,11.58825555,7.008505182,13.78772818,50,0,44.7761194,14.17910448,9.351841,35.06493506,35.06493506
6075030600,Census Tract 306,3.66647137,0,4.36366604,63.6,4.3,20.7,0.7,44.5,11.8887901,7.105786129,12.26528451,18,0,33.58208955,5.223880597,9.351841,40,40
6013306003,Census Tract 3060.03,5.465761982,0,6.6772007,9.4,5.9,17.1,20.3,48.3,10.75585824,7.199678346,13.71347783,122,46,59.63302752,42.98820446,9.351841,0.81300813,1.298701299
6075030700,Census Tract 307,3.254951981,0,4.371290494,62.3,3.6,26.3,0.8,39.1,11.6978104,7.213768308,11.94665404,174,33,31.23689727,14.2557652,9.351841,19.44444444,22.95081967
6013307102,Census Tract 3071.02,5.354592806,0,6.64246766,5.5,7.6,27.2,25.7,45.3,10.66122794,6.863803391,11.3409502,156,53,80.17241379,46.76724138,9.351841,0.636942675,0.961538462
6013307204,Census Tract 3072.04,5.241380442,0,6.607662472,12.3,3.8,16,13.4,38.9,10.88378541,7.082548569,13.91054797,103,49,53.66666667,28,9.351841,0.961538462,1.818181818
6075030800,Census Tract 308,3.778632853,0,4.567105301,72.1,2.9,28.1,0.6,42.1,11.78827429,7.264730178,12.5549674,250,0,38.82352941,22.11764706,9.351841,11.03202847,11.03202847
6013308001,Census Tract 3080.01,5.498182829,0,6.675965053,14.3,12.2,14.7,15.8,35.1,11.01838321,7.68017564,13.90031116,103,33,62.73637375,30.03337041,9.351841,0.961538462,1.408450704
6013308002,Census Tract 3080.02,5.677447544,0,6.731342433,28.5,7.7,17.5,1.5,51.8,11.52907437,7.60638739,12.39503875,143,25,58.88157895,31.90789474,27.03497,1.379310345,1.666666667
6075030900,Census Tract 309,3.547603142,0,4.689930141,65.2,3.7,27.5,3.9,52.6,11.88698934,7.050989447,13.72130976,182,0,12.68656716,5.223880597,9.351841,13.33333333,13.33333333
6013309000,Census Tract 3090,4.886203685,1,6.566902729,22.8,9.4,20.6,7.5,64.2,11.13823202,7.855544678,12.24143979,72,0,63.25678497,38.8308977,27.03497,2.702702703,2.702702703
6075031000,Census Tract 310,2.980421174,0,4.576338025,62.6,3.9,31.8,3.6,48.5,11.71497612,7.011213987,13.54409546,46,0,47.5,24.0625,9.351841,28.125,28.125
6013310000,Census Tract 3100,4.473688109,0,6.499513476,9.4,7.6,37.7,20.8,69,10.83673373,7.612336837,12.21255161,147,63,58.77094972,31.2849162,27.03497,0.675675676,1.176470588
6075031100,Census Tract 311,2.566081016,0,4.461790101,57.7,3.7,29.3,5.5,48,11.55058727,7.146772179,13.31858784,190,82,31.52173913,11.84782609,9.351841,23.07692308,34.54545455
6075031201,Census Tract 312.01,2.799195932,0,4.667937506,34.1,10.2,50.9,9.8,80.5,11.2119555,7.451241685,12.25104601,82,0,52.5198939,32.89124668,27.03497,14.58333333,14.58333333
6075031202,Census Tract 312.02,2.223016302,0,4.663184296,23.9,7.1,44.7,8.7,87.6,11.21957402,6.320768294,13.4007524,29,0,62.41610738,33.22147651,9.351841,34.09090909,34.09090909
6075031301,Census Tract 313.01,3.010667578,0,4.782922154,36.6,6,41.7,4,79.1,11.46634735,7.555381944,12.24673463,65,0,62.86764706,26.47058824,27.03497,14.47368421,14.47368421
6075031302,Census Tract 313.02,2.398839329,0,4.83945999,34.6,7,42,16.3,79.9,11.10733035,7.102499356,12.47762534,56,27,54.34439179,37.44075829,9.351841,18.84057971,30.95238095
6013313101,Census Tract 3131.01,4.636610179,0,6.502399481,17.2,4.6,34,21.2,57.6,10.54862551,7.22620901,12.62576934,167,48,52.74725275,28.36538462,9.351841,1.764705882,2.459016393
6013313103,Census Tract 3131.03,4.85674305,0,6.500842102,22.8,3.8,30.7,6.4,64.5,11.32552302,7.477038472,12.54218768,61,0,44.78114478,24.1301908,9.351841,1.612903226,1.612903226
6013313203,Census Tract 3132.03,3.653601995,0,6.409000435,15.4,5.8,32.9,3.5,54.7,11.2101839,7.154615357,12.31268238,39,0,41.42259414,19.24686192,9.351841,2.5,2.5
6013313205,Census Tract 3132.05,3.850256835,0,6.432262263,22.1,8.1,36.6,0,59.4,11.32559539,7.21964204,13.24687925,20,20,55.81395349,8.139534884,9.351841,4.761904762,100
6013313206,Census Tract 3132.06,4.31834336,0,6.470760922,9.2,7.5,39.5,24.6,66.1,10.94144709,7.03438793,12.08672589,93,71,55.89403974,34.83443709,27.03497,1.063829787,4.347826087
6075031400,Census Tract 314,2.97348808,0,4.754580058,20.9,6.5,48,10.5,77.7,10.99902846,7.253470383,12.15319916,153,16,58.76923077,34,9.351841,7.831325301,8.666666667
6013314103,Census Tract 3141.03,3.473529169,1,6.389988112,15,15.8,33.4,29.9,64.8,10.60522275,6.955592608,11.92171836,44,16,67.39543726,33.46007605,9.351841,2.222222222,3.448275862
6013316000,Census Tract 3160,5.231467889,1,5.803496539,21.9,7,6.2,12.2,19.4,10.52731145,7.0800265,12.8906835,79,17,51.50684932,24.38356164,9.351841,2.469135802,3.125
6013318000,Census Tract 3180,5.333907723,1,5.710788133,32.6,5.6,9.1,5.5,20.1,11.05915732,7.200424893,12.57556509,151,26,51.28205128,26.63817664,9.351841,1.307189542,1.57480315
6013319000,Census Tract 3190,5.049892407,0,5.792091338,21.9,5.8,14.3,10.7,20,11.19926896,7.126890809,13.07149105,72,0,52.21606648,30.67867036,9.351841,2.702702703,2.702702703
6013320001,Census Tract 3200.01,4.808223228,1,5.934368747,13.8,7.4,24.9,11.9,33.3,11.11220906,7.723562472,12.88537442,92,26,50.56433409,25.95936795,9.351841,1.075268817,1.492537313
6013320003,Census Tract 3200.03,4.886474041,0,5.827437116,42.9,3.3,8.5,2.8,28.2,11.63834152,7.395721609,12.92269218,0,0,47.97297297,24.32432432,9.351841,100,100
6013320004,Census Tract 3200.04,4.442340038,0,5.944689706,37.4,3.5,16.9,3.3,25,11.36608301,7.534762657,13.11473435,74,17,46.46706587,24.31137725,9.351841,3.896103896,5
6013321101,Census Tract 3211.01,4.794320455,0,5.816613595,33.8,9.8,12.4,3.1,25.2,11.43392555,7.681099002,13.11130243,32,0,51.02739726,20.54794521,9.351841,3.03030303,3.03030303
6013321103,Census Tract 3211.03,4.730936013,0,5.725110593,48.6,3.6,10,2,15,11.56171563,7.286876412,13.23121778,130,60,44.2687747,11.06719368,9.351841,2.255639098,4.109589041
6013321200,Census Tract 3212,4.237929074,0,5.921849998,37.5,6.5,34.9,9.1,40.7,10.93756132,7.697575347,13.09848044,186,0,51.52643336,30.00744602,9.351841,1.063829787,1.063829787
6013322000,Census Tract 3220,4.156243374,0,5.86001393,58.9,6.2,17.1,9.5,22.7,11.50776216,7.519692404,12.93096071,60,0,55.64202335,36.96498054,9.351841,3.225806452,3.225806452
6013323000,Census Tract 3230,3.803093477,0,5.854998498,49.1,8.2,12,0,16.7,11.39425454,7.244227516,12.96524162,27,0,45.13715711,19.45137157,9.351841,3.571428571,3.571428571
6013324001,Census Tract 3240.01,2.844369073,0,5.908570287,59.7,1.8,32.4,6.8,33.1,11.15792055,7.266827348,13.2723339,45,0,45.29272152,24.32753165,9.351841,4.255319149,4.255319149
